client_siren,salaries_distincts_2020,salaries_distincts_2021
812990877,4,
813002805,6,
813052156,32,
813126604,10,
813176823,1,
813188471,2,
813224987,2,
813228863,18,
813332624,1,
813357555,3,
813357829,40,
813357951,10,
813532983,5,
813551819,2,
813564572,2,
813565744,2,
813693736,2,
813732591,18,
813843141,1,
813880569,2,
813885431,2,
813899689,5,
813905742,4,
813917960,1,
813932324,1,
813988581,3,
814016234,2,
814044251,1,
814074415,1,
814092227,6,
814097150,2,
814150645,1,
814165940,1,
814167961,1,
814210746,3,
814229027,13,
814265815,3,
814273686,2,
814364253,1,
814367538,2,
814374039,10,
814426144,1,
814428462,7,
814472759,5,
814510848,12,
814526190,2,
814577870,2,
814589545,7,
814669347,4,
814715041,3,
814723078,18,
814761516,1,
814781571,6,
814856589,5,
814884060,4,
814952719,1,
814992376,1,
814994927,3,
814995312,3,
815088729,2,
815120316,1,
815128335,1,
815158936,2,
815185939,1,
815204045,4,
815267257,1,
815286455,7,
815294590,1,
815354824,3,
815365655,10,
815373113,4,
815380936,2,
816420392,1,
817398050,2,
817438385,1,
817465834,6,
817488471,2,
817516602,2,
817553928,3,
817597784,3,
817649932,2,
817653934,1,
817658842,1,
817666217,3,
817693617,2,
817693856,3,
817715238,3,
817731441,1,
817744808,3,
817759962,40,
817783905,4,
817785579,5,
817829773,4,
817904642,1,
817908056,7,
817908734,1,
817932775,1,
818016800,8,
818024366,3,
818028961,1,
818056020,5,
818089575,1,
818096315,5,
818102915,3,
818189433,2,
818194490,2,
818217671,1,
818226938,1,
818240624,1,
818249757,1,
818252181,15,
818262313,17,
818267056,1,
818289662,2,
818300170,5,
818310138,2,
818336059,47,
818353260,3,
818353484,3,
818367534,32,
818375255,1,
818403917,4,
818421893,1,
818423725,3,
818499618,3,
818500092,3,
818504581,1,
818555484,4,
818579559,2,
818590648,3,
818591422,4,
818610776,1,
818613663,1,
818651317,3,
818701625,8,
818771479,4,
818794562,4,
818853053,3,
818947368,1,
818948952,2,
818953747,4,
818978116,1,
818988024,4,
819084625,2,
819092479,2,
819110958,1,
819119348,3,
819124587,4,
819142373,2,
819165663,6,
819166190,1,
819182882,4,
819190364,2,
819205733,3,
819223876,2,
819251810,2,
819261389,15,
819285990,8,
819304551,4,
819332933,1,
819343161,1,
819382144,3,
819412248,15,
819459603,1,
819466756,1,
819496043,1,
819496498,1,
819510561,1,
819512724,14,
819588377,2,
819605916,1,
819643776,1,
819671843,9,
819699927,2,
819701095,7,
819707316,1,
819728759,1,
819734682,4,
819794132,1,
819817966,8,
819842790,6,
819890765,32,
819902784,1,
819938945,3,
820003093,1,
820023992,1,
820044733,2,
820058881,7,
820106524,3,
820156115,4,
820177210,2,
820186914,1,
820196418,5,
820235893,7,
820247344,1,
820340016,9,
820365161,2,
820365476,1,
820374437,11,
820433084,16,
820444255,14,
820506400,15,
820527802,4,
820531671,3,
820538072,6,
820541746,2,
820596104,4,
820607349,2,
820617736,2,
820630861,2,
820638591,2,
820641272,1,
820680775,9,
820686954,2,
820776359,1,
820825792,1,
820829687,1,
820840627,3,
820842623,4,
820890838,1,
820891877,2,
820897973,1,
820935476,17,
820959682,9,
820970820,4,
821006020,4,
821027612,10,
821037843,1,
821038742,2,
821104247,10,
821131844,1,
821139516,3,
821150810,7,
821225299,4,
821225349,1,
821230489,2,
821237914,2,
821258688,2,
821513470,1,
821514478,13,
821543626,6,
821574621,1,
821580941,4,
821607611,1,
821638368,2,
821670015,2,
821746682,3,
821756079,2,
821791712,7,
821852431,1,
821853561,2,
821867173,1,
821870771,2,
821909439,45,
821916038,1,
821947645,2,
822070116,2,
822132270,4,
822145280,4,
822145959,8,
822181020,2,
822207742,16,
822210936,2,
822229589,4,
822267449,6,
822393559,4,
822438396,1,
822459871,9,
822469292,1,
822519831,1,
822531984,2,
822595690,1,
822643771,2,
822674453,1,
822735080,4,
822814497,1,
822835112,1,
822878443,24,
822903928,4,
822929121,3,
822982047,4,
822984001,9,
823002324,10,
823009907,1,
823024302,3,
823038203,2,
823038294,2,
823039078,9,
823062112,2,
823064100,6,
823176458,2,
823191416,3,
823220694,1,
823255864,2,
823261540,1,
823268685,2,
823279914,6,
823306618,3,
823356936,2,
823391354,34,
823406434,2,
823447909,4,
823464623,1,
823473327,6,
823474804,2,
823512256,6,
823521489,2,
823590450,4,
823680616,6,
823682166,6,
823722442,10,
823724000,3,
823754627,1,
823754718,4,
823754833,2,
823810924,2,
823821509,5,
823839055,1,
823859202,3,
823861463,2,
823871041,4,
823916838,1,
823919972,15,
823947494,3,
823948146,3,
823982954,24,
824006860,12,
824010532,2,
824044523,2,
824064661,2,
824085732,5,
824143234,1,
824154249,2,
824177158,10,
824184980,6,
824206262,7,
824222046,4,
824229017,4,
824238562,2,
824265839,2,
824297519,4,
824363535,1,
824375190,1,
824391585,2,
824418248,1,
824458855,2,
824541783,1,
824578132,1,
824601413,3,
824614077,2,
824624852,5,
824631584,2,
824661458,4,
824665392,19,
824666093,4,
824680078,7,
824745996,2,
824777627,2,
824781371,4,
824783906,1,
824854939,4,
824902316,4,
824903306,1,
824946453,18,
824964860,1,
824982664,1,
825034259,3,
825042104,2,
825133374,7,
825180375,18,
825189848,14,
825249972,3,
825256241,2,
825256985,2,
825266539,1,
825294507,2,
825378458,47,
825390446,1,
825408156,1,
827450289,2,
827452988,23,
827496381,6,
827498015,2,
827517947,2,
827523614,1,
827637414,1,
827642067,1,
827680612,10,
827732082,2,
827772393,14,
827802356,1,
827856345,8,
827877929,9,
827884024,9,
827886045,2,
827893025,7,
827897224,1,
827907700,20,
827956780,1,
827957242,4,
827968900,2,
827977463,14,
827997883,2,
828019521,3,
828021766,2,
828034462,4,
828104893,2,
828105171,4,
828113167,11,
828117820,6,
828227595,13,
828294090,46,
828308106,4,
828390583,3,
828434944,1,
828497131,1,
828513796,1,
828513895,1,
828540799,1,
828566240,2,
828580555,2,
828603654,1,
828616409,1,
828631846,1,
828648295,5,
828651000,1,
828666537,4,
828684050,9,
828716290,2,
828873414,4,
828890616,18,
828896241,12,
828900993,3,
828911677,2,
828947267,5,
828971192,1,
829025832,2,
829054832,3,
829059286,1,
829067289,2,
829073741,1,
829073923,7,
829082437,3,
829111731,23,
829154046,3,
829164318,6,
829171198,1,
829175165,7,
829179407,2,
829192723,1,
829251065,13,
829255272,6,
829264993,3,
829280312,2,
829298355,7,
829318831,13,
829323211,1,
829324334,3,
829374792,4,
829386200,8,
829418433,5,
829451202,6,
829504240,4,
829505700,3,
829518257,12,
829520741,2,
829543610,12,
829555481,3,
829635820,2,
829648021,6,
829671890,2,
829680552,3,
829697788,8,
829715937,3,
829720762,1,
829748920,5,
829758861,26,
829773845,1,
829826163,2,
829926351,3,
830048310,4,
830056164,1,
830090692,6,
830092334,2,
830115515,3,
830145389,1,
830150207,3,
830165999,4,
830182051,3,
830204293,3,
830229282,7,
830268777,1,
830284261,5,
830377990,8,
830410171,5,
830421582,2,
830440327,43,
830493102,1,
830499927,9,
830501508,2,
830513230,1,
830517827,1,
830555611,5,
830583670,5,
830590717,4,
830591962,2,
830611216,1,
830625406,2,
830636080,2,
830676052,7,
830679007,3,
830690525,1,
830716361,4,
830797908,1,
830836672,1,
830847729,3,
830862843,1,
830896270,11,
830920377,6,
830932737,1,
830942355,11,
830954863,3,
830961538,2,
830978060,2,
830999686,5,
831042825,2,
831121546,2,
831123153,3,
831131248,3,
831138573,11,
831148358,5,
831150206,1,
831187943,2,
831191754,2,
831204524,2,
831210109,19,
831216502,6,
831242078,1,
831302864,1,
831323506,3,
831327366,5,
831377817,1,
831439377,1,
831531454,1,
831547609,1,
831578349,1,
831578562,5,
831581210,2,
831586144,2,
831604731,2,
831611249,2,
831622949,4,
831624960,5,
831669734,10,
831686753,1,
831710306,1,
831711817,6,
831745781,1,
831797188,5,
831830468,1,
831844139,1,
831853155,1,
831857065,9,
831932769,42,
831941067,2,
831943378,10,
831964143,3,
832030118,1,
832035612,2,
832046783,2,
832051171,4,
832056832,1,
832115224,1,
832117402,2,
832134712,9,
832184147,1,
832193049,5,
832196596,3,
832222426,2,
832227631,1,
832238687,2,
832277370,2,
832290605,2,
832291371,1,
832295042,1,
832322473,2,
832333538,1,
832409296,2,
832414122,9,
832466452,8,
832478911,2,
832596662,1,
832634828,4,
832674667,2,
832679146,7,
832736490,2,
832759054,1,
832800965,4,
832881569,7,
832895981,7,
832949770,1,
832963359,11,
832994354,5,
833029960,1,
833111636,10,
833120710,4,
833120975,1,
833164270,2,
833187842,8,
833241649,15,
833250210,3,
833308968,13,
833348659,1,
833379092,4,
833383052,1,
833392426,9,
833392707,1,
833484421,1,
833496722,4,
833522006,6,
833543614,2,
833673957,3,
833686959,6,
833738461,12,
833797624,16,
833799901,3,
833817034,1,
833852601,1,
833868292,1,
833868920,2,
833869829,2,
833903453,1,
833908593,2,
833909500,7,
833916265,1,
833935885,1,
833936602,9,
833995160,4,
834001265,2,
834020281,6,
834094658,1,
834105603,4,
834113912,2,
834146623,2,
834147779,2,
834174492,7,
834174922,5,
834178378,2,
834199911,26,
834204372,20,
834222325,6,
834237687,8,
834260606,1,
834284671,19,
834321549,1,
834364846,3,
834367401,1,
834426330,1,
834471765,5,
834473951,1,
834483257,2,
834500092,2,
834525511,1,
834540015,8,
834566580,1,
834600561,1,
834602054,64,
834639858,21,
834685323,2,
834786295,5,
834793077,1,
834799330,5,
834844805,2,
834856882,1,
834894909,2,
834896474,3,
835045188,3,
835057035,2,
835088410,1,
835090135,2,
835142910,7,
835181835,4,
835187089,1,
835193947,1,
835218884,18,
835225111,6,
835281114,5,
835365032,6,
835365883,8,
835369604,7,
835402868,11,
835580184,3,
835650201,23,
837150424,2,
837490531,2,
837539584,1,
837630854,2,
837670165,2,
837710383,2,
837726793,3,
837745538,7,
837758481,9,
837808542,10,
837834522,10,
837903244,1,
837910363,5,
837941459,2,
837943455,1,
838000049,3,
838077238,18,
838091742,2,
838100873,1,
838152627,2,
838199123,4,
838231397,2,
838271393,1,
838288769,11,
838296580,5,
838312833,1,
838349363,6,
838362614,2,
838380590,3,
838385425,2,
838402766,9,
838423309,1,
838487247,2,
838543692,3,
838572253,5,
838572428,6,
838588689,2,
838601961,1,
838602779,4,
838616100,1,
838640308,1,
838682250,1,
838694362,3,
838721827,3,
838788974,7,
838794253,1,
838842011,3,
838871002,4,
838888287,1,
838904696,1,
838979243,5,
838987899,2,
839244506,4,
839254273,2,
839310489,3,
839311305,2,
839353067,10,
839354552,2,
839396538,20,
839416260,1,
839466091,3,
839510146,1,
839527850,1,
839537222,6,
839565777,2,
839643947,101,
839655305,2,
839731825,3,
839752441,8,
839762069,5,
839770419,1,
839799921,2,
839831856,3,
839841095,2,
839874377,2,
839886173,2,
839941457,10,
839943792,1,
839987526,9,
840017412,3,
840020770,2,
840041743,6,
840071906,13,
840105357,1,
840139612,2,
840186217,2,
840197370,3,
840208318,2,
840373575,1,
840421465,2,
840434740,1,
840556013,1,
840569503,3,
840580138,8,
840643845,1,
840645824,4,
840675664,1,
840693964,5,
840721302,9,
840734057,1,
840773972,1,
840792626,4,
840806301,3,
840831184,1,
840831937,1,
840878458,3,
840902605,10,
840903090,9,
840905517,1,
840913743,2,
840944912,6,
841026685,2,
841058316,10,
841061872,2,
841064744,8,
841085517,3,
841155898,29,
841280597,7,
841314016,1,
841318108,2,
841324627,2,
841400369,2,
841434160,1,
841447121,3,
841447915,2,
841501026,6,
841551864,3,
841660657,4,
841671878,5,
841723067,14,
841760291,21,
841770944,1,
841773005,2,
841843881,1,
841873243,8,
841889827,15,
841892037,1,
841989544,10,
842040511,1,
842045114,3,
842064966,4,
842071672,4,
842158750,3,
842172108,4,
842198491,7,
842251357,2,
842260101,2,
842300808,1,
842304123,4,
842362733,2,
842380784,7,
842404691,7,
842420986,1,
842433526,8,
842436537,7,
842468654,8,
842505257,2,
842507444,1,
842539926,6,
842540676,4,
842566655,3,
842687030,1,
842702797,1,
842750309,1,
842753535,8,
842783383,7,
842805699,1,
842832685,1,
842840126,3,
842862344,3,
842867368,1,
842887093,3,
842899676,1,
842945362,2,
842969701,2,
843000047,3,
843001595,3,
843008970,1,
843011958,2,
843015389,2,
843044363,4,
843063041,10,
843075318,11,
843094210,5,
843095225,9,
843115288,2,
843134917,18,
843137373,1,
843150814,6,
843226002,20,
843242991,1,
843247743,15,
843279787,21,
843307737,2,
843393182,2,
843406323,3,
843408279,2,
843491762,7,
843501420,1,
843520867,1,
843529678,2,
843582065,11,
843600040,5,
843695875,8,
843701137,1,
843738923,5,
843795329,1,
843806175,3,
843828815,1,
843868548,1,
843899683,1,
843980129,1,
843992728,7,
844012823,14,
844015115,8,
844033779,2,
844053595,3,
844117564,1,
844122812,2,
844148734,3,
844221648,5,
844233775,2,
844252445,2,
844256925,1,
844322172,6,
844331546,1,
844366914,1,
844385484,41,
844398875,2,
844425637,1,
844431486,4,
844441162,7,
844465724,3,
844645127,1,
844645978,1,
844650473,17,
844655472,1,
844657569,67,
844679209,1,
844721894,12,
844754424,1,
844793729,4,
844803411,12,
844806331,2,
844837070,1,
844843367,5,
844880880,4,
844923110,1,
844923185,1,
844977744,12,
844985390,3,
845036581,1,
845108323,12,
845156595,1,
845191519,1,
845191923,1,
845229228,1,
845260058,7,
845268085,4,
845292416,1,
845322163,2,
845366319,4,
845383793,1,
845395698,1,
845397140,2,
845403906,1,
845406354,1,
845420173,1,
845620152,2,
847250602,10,
847280138,7,
847516093,3,
847535630,2,
847667953,13,
847686110,2,
847708427,2,
847709144,15,
847744646,3,
847751674,8,
847789955,1,
847790730,1,
847805553,1,
847896289,1,
847909660,1,
847936317,6,
847979069,3,
847986577,1,
847993037,14,
848010724,11,
848016945,4,
848019410,2,
848135042,1,
848135497,1,
848163531,5,
848181764,4,
848259156,7,
848262747,1,
848266490,3,
848268884,1,
848312294,4,
848355202,1,
848422572,5,
848425971,13,
848433587,1,
848439147,12,
848504163,3,
848522876,1,
848535159,1,
848554168,14,
848593349,3,
848615522,2,
848652863,4,
848661864,8,
848679783,8,
848698619,5,
848738274,3,
848753950,4,
848817078,4,
848888954,27,
848889887,1,
848906152,1,
848939674,1,
849032891,3,
849072822,1,
849081419,1,
849103569,1,
849122478,1,
849150420,5,
849163670,4,
849199195,1,
849269675,20,
849307483,1,
849311485,2,
849316310,83,
849369418,3,
849378674,1,
849381348,2,
849404769,9,
849438635,3,
849438791,24,
849440409,3,
849442132,1,
849484092,2,
849493358,7,
849598594,4,
849602446,4,
849618244,13,
849620901,2,
849652730,1,
849667910,1,
849690722,1,
849709944,4,
849710165,1,
849723861,1,
849738406,2,
849773908,1,
849775150,6,
849814132,8,
849854393,1,
849871785,5,
849873088,5,
849907423,2,
849910013,4,
849918511,11,
849990494,16,
850022039,13,
850063777,1,
850071937,1,
850099896,5,
850109539,8,
850124397,11,
850140369,9,
850149592,1,
850180951,3,
850213281,7,
850246380,4,
850246828,6,
850302407,3,
850325317,5,
850357294,2,
850399007,1,
850436478,3,
850451014,1,
850480518,1,
850569641,1,
850648296,4,
850701186,4,
850778440,2,
850807058,5,
850890898,2,
851063354,4,
851069138,1,
851221036,1,
851225482,2,
851377457,1,
851416313,1,
851423160,2,
851462580,3,
851567750,1,
851713958,1,
851716340,5,
851812560,6,
851817221,9,
851869909,1,
851877159,1,
851900795,7,
851926188,5,
851955203,3,
852068170,4,
852122936,20,
852158377,7,
852186469,4,
852199058,1,
852263284,1,
852266782,4,
852291954,3,
852324144,1,
852336718,3,
852382803,3,
852394824,5,
852405703,2,
852547447,2,
852577790,4,
852584788,6,
852644855,2,
852673995,4,
852729755,17,
852768878,16,
852780840,15,
852791490,4,
852795905,1,
852805720,1,
852829274,4,
852830587,5,
852835222,2,
852856947,2,
852898352,1,
852900935,2,
852935956,1,
853022192,2,
853039618,5,
853059079,2,
853067478,11,
853075992,3,
853082162,4,
853094092,1,
853098705,1,
853161479,2,
853259703,3,
853275634,3,
853327096,2,
853328912,2,
853328995,1,
853410694,1,
853573806,5,
853580017,20,
853684173,2,
853722007,1,
853723021,1,
853727493,3,
853755767,7,
853762342,9,
853803732,2,
853806354,4,
853821536,2,
853822849,6,
853839249,1,
853842235,1,
853842441,4,
853868776,4,
853879815,2,
853989861,1,
853993343,1,
853994283,1,
854007978,4,
854029881,7,
854033966,2,
854068392,1,
854096567,1,
855800744,1,
855801825,12,
856800289,1,
857802508,3,
860500156,20,
865800445,1,
866801210,4,
868800111,3,
869400028,1,
871800074,7,
875751091,1,
876580077,1,
876750043,2,
877080523,2,
877280610,1,
877487520,7,
877495747,2,
877597153,6,
877614552,1,
877645739,12,
877714287,5,
877724336,26,
877819748,2,
877976035,2,
878014497,1,
878035179,1,
878137835,2,
878155779,3,
878207166,1,
878218395,4,
878231364,3,
878313154,5,
878351642,1,
878360262,4,
878380096,1,
878384544,18,
878722149,3,
878766781,2,
878786342,1,
878800895,3,
878821388,1,
878861202,1,
878873207,2,
878890680,1,
878933316,21,
878947159,2,
878982834,9,
879036432,1,
879047496,7,
879060747,2,
879071546,4,
879096881,3,
879118701,7,
879232726,5,
879235901,5,
879257087,2,
879285351,1,
879305324,2,
879411387,1,
879418432,8,
879456176,1,
879462752,4,
879541175,3,
879550721,1,
879632990,1,
879653483,1,
879659951,7,
879689883,1,
879701431,2,
879705762,3,
879714301,3,
879728152,2,
879741171,2,
879741668,1,
879816239,2,
879866275,2,
879872927,3,
879909182,4,
879922938,3,
879951655,4,
879957082,6,
879972362,11,
879973733,5,
879981314,2,
879986966,5,
879993145,3,
880155411,13,
880271465,6,
880342803,3,
880366745,1,
880369921,1,
880429006,4,
880443114,3,
880534474,8,
880565494,1,
880589049,8,
880590013,1,
880600689,1,
880600762,15,
880617857,11,
880635081,2,
880656335,4,
880747522,7,
880809579,2,
880840137,2,
880867890,1,
880884226,1,
880891965,1,
880898929,2,
880904875,1,
881012553,1,
881044044,3,
881068969,1,
881074967,1,
881118079,2,
881165955,2,
881214845,5,
881323885,20,
881338016,4,
881440333,8,
881467575,10,
881591937,2,
881656094,2,
881692297,9,
881697247,17,
881717466,4,
881732739,1,
881772370,2,
881778484,3,
881803241,21,
881888457,1,
882148372,3,
882195241,1,
882211873,4,
882232705,6,
882252281,1,
882292782,15,
882351109,4,
882381643,7,
882393853,5,
882484298,2,
882495534,2,
882500184,5,
882502198,1,
882584360,15,
882591902,5,
882635832,2,
882670367,3,
882699275,4,
882734049,1,
882863947,1,
882969611,3,
883087942,2,
883120198,6,
883201436,2,
883257958,5,
883289647,3,
883490591,1,
883497422,2,
883547960,1,
883928988,8,
884038225,4,
884039686,3,
884072257,6,
884105578,3,
884109299,4,
884277914,3,
884510462,2,
884611229,104,
884634569,2,
884697376,4,
884874470,13,
884921909,3,
884963083,3,
885022087,2,
885184044,4,
885264986,2,
885550327,1,
885550418,3,
885581561,2,
885850248,4,
885880146,3,
886350263,2,
886480391,5,
887080166,12,
887080273,5,
887381069,1,
887545887,24,
887549632,9,
887988335,2,
887996502,1,
888000048,4,
888047792,1,
888188752,3,
888233830,3,
888255908,5,
888302833,27,
888698180,8,
889021994,2,
889060927,2,
889406922,2,
889446860,1,
889816401,3,
890063233,5,
890288715,1,
895750412,6,
896150042,2,
896150125,11,
896520038,2,
897280426,4,
9009RM060,2,
904000041,1,
905520169,2,
905600031,6,
906350228,2,
906580105,11,
908434111,2,
909000010,2,
915520993,1,
915620231,1,
915620330,1,
915720759,2,
915722128,1,
916120611,1,
916220106,3,
916220502,1,
916521008,1,
916820368,1,
917120495,1,
917220279,1,
917220956,1,
917221301,3,
917320418,1,
917320822,4,
921300018,2,
925480030,1,
925520108,11,
925620049,1,
925620262,1,
935020044,3,
939573000,2,
945450559,1,
945550549,2,
945551018,1,
945753002,1,
945753085,5,
946150133,1,
946150307,3,
946150604,1,
946350071,1,
946350428,2,
946350527,2,
946450673,2,
946650181,2,
946650926,3,
946750635,17,
946751229,1,
947050043,1,
947050696,12,
947151049,1,
947350880,6,
947352373,1,
950005781,3,
950028423,2,
950334458,4,
950359802,1,
950378992,3,
950382796,5,
950391730,1,
