numero_de_dossier,type_de_dossier,etat_du_dossier,accord_signe,date_de_jugement,date_d_enregistrement,situation_juridique,siret,nombre_de_ruptures_de_contrats_en_debut_de_procedure,nombre_de_ruptures_de_contrats_en_fin_de_procedure
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302356,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300806,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302372,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301309,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301754,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301002,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300921,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301457,4,4
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300830,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302265,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301093,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301226,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301440,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300939,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301168,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302216,4,4
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300467,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300772,3,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301473,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301481,4,4
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301507,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301804,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302026,4,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301242,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300582,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300723,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300616,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301846,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301606,5,5
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300715,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302059,2,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302240,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302166,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301374,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301705,2,2
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300657,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301812,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300889,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301861,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302208,2,2
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302430,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301150,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300491,5,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300442,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301655,4,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300665,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300871,4,4
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300855,5,5
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301572,2,2
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302182,2,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302281,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301119,3,3
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301853,4,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300913,2,2
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301945,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302190,1,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301929,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301382,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301416,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301432,2,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302349,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301721,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708302091,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301937,1,1
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301366,3,0
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300483,2,2
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708300525,6,6
3117,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,11/06/2015,In bonis,32305708301069,1,1
23156,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,02/07/2018,In bonis,45098993400044,10,9
23156,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,02/07/2018,In bonis,45098993400069,8,6
914,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,16/05/2014,In bonis,61204132700026,18,18
914,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,16/05/2014,In bonis,61204132700034,5,5
3316,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,10/07/2015,In bonis,56080046800038,6,6
19565,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,28/03/2017,Periode d’observation en procedure de sauvegarde,35198092502328,3,3
19565,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,28/03/2017,Periode d’observation en procedure de sauvegarde,35198092501015,4,4
19565,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,28/03/2017,Periode d’observation en procedure de sauvegarde,35198092502716,2,2
19565,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,28/03/2017,Periode d’observation en procedure de sauvegarde,35198092500397,4,4
909,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,14/05/2014,In bonis,78235535800113,15,15
3676,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,31190115100069,4,
23846,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,16/10/2018,In bonis,66202519654340,36,35
18807,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,07/12/2016,In bonis,57555111400011,109,109
19400,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,10/03/2017,In bonis,39114430000145,47,46
26404,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,08/09/2019,Plan de RJ avec cession  (L.642-5),30975538700029,50,
26404,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,08/09/2019,Plan de RJ avec cession  (L.642-5),30975538700078,700,
22483,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,11/05/2018,In bonis,79098124500026,46,46
22483,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,11/05/2018,In bonis,79098124500042,0,0
22483,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,11/05/2018,In bonis,79098124500034,0,0
20178,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,26/05/2017,In bonis,44368837900017,,
22139,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,04/04/2018,In bonis,9575031100458,36,35
2307,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,02/02/2015,In bonis,44764989800023,6,6
2307,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,02/02/2015,In bonis,44764989800171,5,5
24909,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,15/02/2019,In bonis,42228809200048,93,95
26123,"PSE : plan de sauvegarde de l'emploi",attente_decision,Non,,16/07/2019,In bonis,82982093500015,113,113
22297,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,19/04/2018,Periode de maintien provisoire de l activite (LJ) (L.631-17),34312016800046,,
18984,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/01/2017,In bonis,50472656300027,,29
1422,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/09/2014,Periode observation en RJ (L.631-17),77565182100040,14,14
18624,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,04/11/2016,Fin de la periode de maintien de l activite (LJ) (L.641-4),30581104400018,89,89
2487,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,03/03/2015,In bonis,92735036300010,20,20
20681,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,06/07/2017,In bonis,77815061500533,,10
136,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,10/09/2013,Redressement judiciaire (anciens delais),52147491600025,153,153
17631,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,20/05/2016,In bonis,42873412300030,242,0
22015,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,16/03/2018,In bonis,42143759100223,227,227
19111,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,31/01/2017,In bonis,30511115500076,1,1
